Gap	Count	Annotation							
128.1	177841	NA	TRUE						
128.125	78989	NA	TRUE						
128.15	42438	NA	FALSE						
128.175	25669	NA	FALSE						
128.2	21030	NA	FALSE						
128.225	26727	NA	FALSE						
128.25	23374	NA	FALSE						
128.275	14828	NA	FALSE						
128.3	17614	NA	FALSE						
128.325	23425	NA	FALSE						
128.35	23823	NA	FALSE						
128.375	39052	NA	FALSE						
128.4	55113	NA	FALSE						
128.425	37092	NA	FALSE						
128.45	21328	NA	FALSE						
128.475	26841	NA	FALSE						
128.5	39345	NA	FALSE						
128.525	60822	NA	TRUE						
128.55	121562	NA	TRUE						
128.575	142041	NA	TRUE						
128.6	65761	NA	TRUE						
128.625	35655	NA	FALSE						
128.65	25561	NA	FALSE						
128.675	23709	NA	FALSE						
128.7	29039	NA	FALSE						
128.725	58055	NA	TRUE						
128.75	43572	NA	FALSE						
128.775	21441	NA	FALSE						
128.8	20263	NA	FALSE						
128.825	19321	NA	FALSE						
128.85	17011	NA	FALSE						
128.875	20557	NA	FALSE						
128.9	27292	NA	FALSE						
128.925	23464	NA	FALSE						
128.95	26733	NA	FALSE						
128.975	46626	NA	FALSE						
129	85928	"glycan-NLoss: Fucose,CS 1"	TRUE						
129.025	139436	NA	TRUE						
129.05	381938	NA	TRUE						
129.075	268566	NA	TRUE						
129.1	154971	NA	TRUE						
129.125	90016	NA	TRUE						
129.15	44416	NA	FALSE						
129.175	24153	NA	FALSE						
129.2	20807	NA	FALSE						
129.225	26066	NA	FALSE						
129.25	21820	NA	FALSE						
129.275	14761	NA	FALSE						
129.3	18544	NA	FALSE						
129.325	21122	NA	FALSE						
129.35	21237	NA	FALSE						
129.375	38016	NA	FALSE						
129.4	55722	NA	FALSE						
129.425	29914	NA	FALSE						
129.45	20377	NA	FALSE						
129.475	27220	NA	FALSE						
129.5	37736	NA	FALSE						
129.525	61056	NA	TRUE						
129.55	126192	NA	TRUE						
129.575	140712	NA	TRUE						
129.6	64747	NA	TRUE						
129.625	38342	NA	FALSE						
129.65	26062	NA	FALSE						
129.675	20605	NA	FALSE						
129.7	27962	NA	FALSE						
129.725	56301	NA	FALSE						
129.75	36384	NA	FALSE						
129.775	21529	NA	FALSE						
129.8	22035	NA	FALSE						
129.825	19944	NA	FALSE						
129.85	16610	NA	FALSE						
129.875	21202	NA	FALSE						
129.9	28329	NA	FALSE						
129.925	23193	NA	FALSE						
129.95	27614	NA	FALSE						
129.975	48021	NA	FALSE						
130	88819	"AA F,CS 1"	TRUE						
130.025	135250	NA	TRUE						
130.05	295286	NA	TRUE						
130.075	273989	NA	TRUE						
130.1	180991	NA	TRUE						
130.125	85438	NA	TRUE						
130.15	44219	NA	FALSE						
130.175	25160	NA	FALSE						
130.2	20310	NA	FALSE						
130.225	25052	NA	FALSE						
130.25	23165	NA	FALSE						
130.275	15152	NA	FALSE						
130.3	18748	NA	FALSE						
130.325	21563	NA	FALSE						
130.35	21232	NA	FALSE						
130.375	34198	NA	FALSE						
130.4	53429	NA	FALSE						
130.425	30716	NA	FALSE						
130.45	20562	NA	FALSE						
130.475	26779	NA	FALSE						
130.5	36258	NA	FALSE						
130.525	61309	NA	TRUE						
130.55	125924	NA	TRUE						
130.575	134457	NA	TRUE						
130.6	64782	NA	TRUE						
130.625	39543	NA	FALSE						
130.65	26489	NA	FALSE						
130.675	21236	NA	FALSE						
130.7	27120	NA	FALSE						
130.725	51672	NA	FALSE						
130.75	38944	NA	FALSE						
130.775	22613	NA	FALSE						
130.8	20980	NA	FALSE						
130.825	19594	NA	FALSE						
130.85	16042	NA	FALSE						
130.875	19988	NA	FALSE						
130.9	27854	NA	FALSE						
130.925	22835	NA	FALSE						
130.95	27156	NA	FALSE						
130.975	45997	NA	FALSE						
131	87734	"AA M,CS 1"	TRUE						
131.025	145953	NA	TRUE						
131.05	255648	NA	TRUE						
131.075	250432	NA	TRUE						
131.1	198837	NA	TRUE						
131.125	87583	NA	TRUE						
131.15	43451	NA	FALSE						
131.175	25959	NA	FALSE						
131.2	20032	NA	FALSE						
131.225	25604	NA	FALSE						
131.25	22642	NA	FALSE						
131.275	15148	NA	FALSE						
131.3	18074	NA	FALSE						
131.325	21754	NA	FALSE						
131.35	21787	NA	FALSE						
131.375	35013	NA	FALSE						
131.4	50549	NA	FALSE						
131.425	29261	NA	FALSE						
131.45	20908	NA	FALSE						
131.475	25928	NA	FALSE						
131.5	35481	NA	FALSE						
131.525	63646	NA	TRUE						
131.55	118718	NA	TRUE						
131.575	122324	NA	TRUE						
131.6	64296	NA	TRUE						
131.625	41787	NA	FALSE						
131.65	27010	NA	FALSE						
131.675	22322	NA	FALSE						
131.7	29528	NA	FALSE						
131.725	50169	NA	FALSE						
131.75	38844	NA	FALSE						
131.775	22423	NA	FALSE						
131.8	22583	NA	FALSE						
131.825	21015	NA	FALSE						
131.85	16752	NA	FALSE						
131.875	19641	NA	FALSE						
131.9	28564	NA	FALSE						
131.925	23336	NA	FALSE						
131.95	25825	NA	FALSE						
131.975	45313	NA	FALSE						
132	76794	"glycan: Pentose,CS 1"	TRUE						
132.025	145398	NA	TRUE						
132.05	262348	NA	TRUE						
132.075	218601	NA	TRUE						
132.1	174661	NA	TRUE						
132.125	87265	NA	TRUE						
132.15	43325	NA	FALSE						
132.175	26099	NA	FALSE						
132.2	20385	NA	FALSE						
132.225	24304	NA	FALSE						
132.25	23215	NA	FALSE						
132.275	15431	NA	FALSE						
132.3	18087	NA	FALSE						
132.325	20848	NA	FALSE						
132.35	21307	NA	FALSE						
132.375	33712	NA	FALSE						
132.4	52840	NA	FALSE						
132.425	30760	NA	FALSE						
132.45	20235	NA	FALSE						
132.475	25386	NA	FALSE						
132.5	34717	NA	FALSE						
132.525	58615	NA	TRUE						
132.55	115833	NA	TRUE						
132.575	122589	NA	TRUE						
132.6	63028	NA	TRUE						
132.625	43068	NA	FALSE						
132.65	25642	NA	FALSE						
132.675	21425	NA	FALSE						
132.7	26923	NA	FALSE						
132.725	53296	NA	FALSE						
132.75	42090	NA	FALSE						
132.775	22612	NA	FALSE						
132.8	20683	NA	FALSE						
132.825	19762	NA	FALSE						
132.85	16577	NA	FALSE						
132.875	19070	NA	FALSE						
132.9	29116	NA	FALSE						
132.925	22932	NA	FALSE						
132.95	24925	NA	FALSE						
132.975	49740	NA	FALSE						
133	70096	NA	TRUE						
133.025	146391	NA	TRUE						
133.05	238426	NA	TRUE						
133.075	222070	NA	TRUE						
133.1	142902	NA	TRUE						
133.125	79340	NA	TRUE						
133.15	44218	NA	FALSE						
133.175	25351	NA	FALSE						
133.2	20407	NA	FALSE						
133.225	26742	NA	FALSE						
133.25	23927	NA	FALSE						
133.275	15111	NA	FALSE						
133.3	17320	NA	FALSE						
133.325	20525	NA	FALSE						
133.35	21408	NA	FALSE						
133.375	36155	NA	FALSE						
133.4	55567	NA	FALSE						
133.425	31174	NA	FALSE						
133.45	20197	NA	FALSE						
133.475	25246	NA	FALSE						
133.5	33639	NA	FALSE						
133.525	59238	NA	TRUE						
133.55	112361	NA	TRUE						
133.575	123603	NA	TRUE						
133.6	69353	NA	TRUE						
133.625	38251	NA	FALSE						
133.65	25458	NA	FALSE						
133.675	21494	NA	FALSE						
133.7	28949	NA	FALSE						
133.725	61796	NA	TRUE						
133.75	44814	NA	FALSE						
133.775	22191	NA	FALSE						
133.8	20326	NA	FALSE						
133.825	18608	NA	FALSE						
133.85	16195	NA	FALSE						
133.875	20088	NA	FALSE						
133.9	27307	NA	FALSE						
133.925	23895	NA	FALSE						
133.95	25133	NA	FALSE						
133.975	47656	NA	FALSE						
134	74648	NA	TRUE						
134.025	130860	NA	TRUE						
134.05	206779	NA	TRUE						
134.075	243438	NA	TRUE						
134.1	153807	NA	TRUE						
134.125	78160	NA	TRUE						
134.15	48205	NA	FALSE						
134.175	26337	NA	FALSE						
134.2	21622	NA	FALSE						
134.225	25298	NA	FALSE						
134.25	22458	NA	FALSE						
134.275	16698	NA	FALSE						
134.3	18129	NA	FALSE						
134.325	20734	NA	FALSE						
134.35	22481	NA	FALSE						
134.375	35217	NA	FALSE						
134.4	54310	NA	FALSE						
134.425	33865	NA	FALSE						
134.45	21111	NA	FALSE						
134.475	25962	NA	FALSE						
134.5	34276	NA	FALSE						
134.525	58703	NA	TRUE						
134.55	103733	NA	TRUE						
134.575	138734	NA	TRUE						
134.6	72160	NA	TRUE						
134.625	37714	NA	FALSE						
134.65	25905	NA	FALSE						
134.675	20952	NA	FALSE						
134.7	27364	NA	FALSE						
134.725	54214	NA	FALSE						
134.75	41822	NA	FALSE						
134.775	24575	NA	FALSE						
134.8	20728	NA	FALSE						
134.825	19739	NA	FALSE						
134.85	15994	NA	FALSE						
134.875	19623	NA	FALSE						
134.9	26617	NA	FALSE						
134.925	23999	NA	FALSE						
134.95	25448	NA	FALSE						
134.975	42377	NA	FALSE						
135	77960	NA	TRUE						
135.025	133281	NA	TRUE						
135.05	201014	NA	TRUE						
135.075	253774	NA	TRUE						
135.1	154038	NA	TRUE						
135.125	81026	NA	TRUE						
135.15	48504	NA	FALSE						
135.175	25166	NA	FALSE						
135.2	21372	NA	FALSE						
135.225	25226	NA	FALSE						
135.25	23846	NA	FALSE						
135.275	17835	NA	FALSE						
135.3	17590	NA	FALSE						
135.325	21681	NA	FALSE						
135.35	21520	NA	FALSE						
135.375	36373	NA	FALSE						
135.4	52558	NA	FALSE						
135.425	33961	NA	FALSE						
135.45	21309	NA	FALSE						
135.475	25610	NA	FALSE						
135.5	36055	NA	FALSE						
135.525	58712	NA	TRUE						
135.55	107207	NA	TRUE						
135.575	133168	NA	TRUE						
135.6	76914	NA	TRUE						
135.625	39410	NA	FALSE						
135.65	27818	NA	FALSE						
135.675	21866	NA	FALSE						
135.7	26189	NA	FALSE						
135.725	53136	NA	FALSE						
135.75	40371	NA	FALSE						
135.775	27233	NA	FALSE						
135.8	21396	NA	FALSE						
135.825	20122	NA	FALSE						
135.85	16525	NA	FALSE						
135.875	20922	NA	FALSE						
135.9	28198	NA	FALSE						
135.925	23753	NA	FALSE						
135.95	25986	NA	FALSE						
135.975	42519	NA	FALSE						
136	73442	NA	TRUE						
136.025	133404	NA	TRUE						
136.05	224304	NA	TRUE						
136.075	230506	NA	TRUE						
136.1	149796	NA	TRUE						
136.125	85526	NA	TRUE						
136.15	47092	NA	FALSE						
136.175	25647	NA	FALSE						
136.2	20914	NA	FALSE						
136.225	25645	NA	FALSE						
136.25	22443	NA	FALSE						
136.275	15443	NA	FALSE						
136.3	17656	NA	FALSE						
136.325	22411	NA	FALSE						
136.35	20452	NA	FALSE						
136.375	33159	NA	FALSE						
136.4	53440	NA	FALSE						
136.425	32770	NA	FALSE						
136.45	21646	NA	FALSE						
136.475	26032	NA	FALSE						
136.5	36103	"glycan-NLoss: Neu5Ac,CS 2"	FALSE						
136.525	56001	NA	FALSE						
136.55	110530	NA	TRUE						
136.575	122765	NA	TRUE						
136.6	70097	NA	TRUE						
136.625	38764	NA	FALSE						
136.65	26676	NA	FALSE						
136.675	22342	NA	FALSE						
136.7	25351	NA	FALSE						
136.725	49936	NA	FALSE						
136.75	42360	NA	FALSE						
136.775	24388	NA	FALSE						
136.8	19800	NA	FALSE						
136.825	20733	NA	FALSE						
136.85	15392	NA	FALSE						
136.875	19648	NA	FALSE						
136.9	25262	NA	FALSE						
136.925	23661	NA	FALSE						
136.95	24195	NA	FALSE						
136.975	42765	NA	FALSE						
137	77618	"glycan-NLoss: Neu5Ac,CS 2"	TRUE						
137.025	113513	NA	TRUE						
137.05	257972	NA	TRUE						
137.075	235738	NA	TRUE						
137.1	138020	NA	TRUE						
137.125	84860	NA	TRUE						
137.15	48564	NA	FALSE						
137.175	25693	NA	FALSE						
137.2	20241	NA	FALSE						
137.225	24353	NA	FALSE						
137.25	21826	NA	FALSE						
137.275	15180	NA	FALSE						
137.3	16813	NA	FALSE						
137.325	21972	NA	FALSE						
137.35	20696	NA	FALSE						
137.375	33326	NA	FALSE						
137.4	53734	NA	FALSE						
137.425	33221	NA	FALSE						
137.45	21959	NA	FALSE						
137.475	25219	NA	FALSE						
137.5	33964	NA	FALSE						
137.525	55381	NA	FALSE						
137.55	112776	NA	TRUE						
137.575	127378	NA	TRUE						
137.6	71129	NA	TRUE						
137.625	38604	NA	FALSE						
137.65	26762	NA	FALSE						
137.675	21118	NA	FALSE						
137.7	26201	NA	FALSE						
137.725	49707	NA	FALSE						
137.75	44885	NA	FALSE						
137.775	24384	NA	FALSE						
137.8	19829	NA	FALSE						
137.825	19692	NA	FALSE						
137.85	15707	NA	FALSE						
137.875	19967	NA	FALSE						
137.9	27224	NA	FALSE						
137.925	24760	NA	FALSE						
137.95	24079	NA	FALSE						
137.975	40785	NA	FALSE						
138	80065	"AA-NLoss: R,CS 1"	TRUE						
138.025	114279	NA	TRUE						
138.05	229244	NA	TRUE						
138.075	251709	NA	TRUE						
138.1	143949	NA	TRUE						
138.125	88321	NA	TRUE						
138.15	50440	NA	FALSE						
138.175	26526	NA	FALSE						
138.2	21193	NA	FALSE						
138.225	23869	NA	FALSE						
138.25	23934	NA	FALSE						
138.275	15879	NA	FALSE						
138.3	17227	NA	FALSE						
138.325	20816	NA	FALSE						
138.35	21041	NA	FALSE						
138.375	32836	NA	FALSE						
138.4	55429	NA	FALSE						
138.425	34560	NA	FALSE						
138.45	20557	NA	FALSE						
138.475	25583	NA	FALSE						
138.5	34318	NA	FALSE						
138.525	53945	NA	FALSE						
138.55	109486	NA	TRUE						
138.575	125800	NA	TRUE						
138.6	72166	NA	TRUE						
138.625	41251	NA	FALSE						
138.65	27979	NA	FALSE						
138.675	21599	NA	FALSE						
138.7	24953	NA	FALSE						
138.725	48535	NA	FALSE						
138.75	45258	NA	FALSE						
138.775	25855	NA	FALSE						
138.8	20074	NA	FALSE						
138.825	19467	NA	FALSE						
138.85	15474	NA	FALSE						
138.875	19057	NA	FALSE						
138.9	26981	NA	FALSE						
138.925	24832	NA	FALSE						
138.95	22937	NA	FALSE						
138.975	39853	NA	FALSE						
139	77631	"AA R,CS 1"	TRUE						
139.025	124308	NA	TRUE						
139.05	202115	NA	TRUE						
139.075	247459	NA	TRUE						
139.1	163777	NA	TRUE						
139.125	108641	NA	TRUE						
139.15	49993	NA	FALSE						
139.175	27659	NA	FALSE						
139.2	20302	NA	FALSE						
139.225	24592	NA	FALSE						
139.25	23667	NA	FALSE						
139.275	15412	NA	FALSE						
139.3	17530	NA	FALSE						
139.325	20883	NA	FALSE						
139.35	22089	NA	FALSE						
139.375	32636	NA	FALSE						
139.4	48979	NA	FALSE						
139.425	34599	NA	FALSE						
139.45	20811	NA	FALSE						
139.475	28257	NA	FALSE						
139.5	33897	NA	FALSE						
139.525	52817	NA	FALSE						
139.55	104562	NA	TRUE						
139.575	127901	NA	TRUE						
139.6	74730	NA	TRUE						
139.625	44219	NA	FALSE						
139.65	27626	NA	FALSE						
139.675	22387	NA	FALSE						
139.7	24763	NA	FALSE						
139.725	47717	NA	FALSE						
139.75	39633	NA	FALSE						
139.775	27163	NA	FALSE						
139.8	24327	NA	FALSE						
139.825	19953	NA	FALSE						
139.85	15862	NA	FALSE						
139.875	20041	NA	FALSE						
139.9	28322	NA	FALSE						
139.925	24571	NA	FALSE						
139.95	24793	NA	FALSE						
139.975	43450	NA	FALSE						
140	70575	NA	TRUE						
140.025	127056	NA	TRUE						
140.05	232758	NA	TRUE						
140.075	237321	NA	TRUE						
140.1	163654	NA	TRUE						
140.125	106273	NA	TRUE						
140.15	53754	NA	FALSE						
140.175	27363	NA	FALSE						
140.2	21230	NA	FALSE						
140.225	24542	NA	FALSE						
140.25	24290	NA	FALSE						
140.275	16180	NA	FALSE						
140.3	18230	NA	FALSE						
140.325	20893	NA	FALSE						
140.35	20682	NA	FALSE						
140.375	30702	NA	FALSE						
140.4	49945	NA	FALSE						
140.425	33700	NA	FALSE						
140.45	22664	NA	FALSE						
140.475	24916	NA	FALSE						
140.5	32316	NA	FALSE						
140.525	54136	NA	FALSE						
140.55	104827	NA	TRUE						
140.575	127940	NA	TRUE						
140.6	87583	NA	TRUE						
140.625	41047	NA	FALSE						
140.65	29507	NA	FALSE						
140.675	21212	NA	FALSE						
140.7	24616	NA	FALSE						
140.725	49426	NA	FALSE						
140.75	44318	NA	FALSE						
140.775	27603	NA	FALSE						
140.8	20212	NA	FALSE						
140.825	20971	NA	FALSE						
140.85	18110	NA	FALSE						
140.875	18912	NA	FALSE						
140.9	28978	NA	FALSE						
140.925	29452	NA	FALSE						
140.95	23799	NA	FALSE						
140.975	42000	NA	FALSE						
141	72220	NA	TRUE						
141.025	115619	NA	TRUE						
141.05	224590	NA	TRUE						
141.075	303481	NA	TRUE						
141.1	185548	NA	TRUE						
141.125	99532	NA	TRUE						
141.15	52173	NA	FALSE						
141.175	27069	NA	FALSE						
141.2	21549	NA	FALSE						
141.225	25232	NA	FALSE						
141.25	30297	NA	FALSE						
141.275	16143	NA	FALSE						
141.3	17151	NA	FALSE						
141.325	22676	NA	FALSE						
141.35	25323	NA	FALSE						
141.375	30852	NA	FALSE						
141.4	53512	NA	FALSE						
141.425	42626	NA	FALSE						
141.45	21973	NA	FALSE						
141.475	24531	NA	FALSE						
141.5	32596	NA	FALSE						
141.525	52286	NA	FALSE						
141.55	107944	NA	TRUE						
141.575	123817	NA	TRUE						
141.6	149449	NA	TRUE						
141.625	43049	NA	FALSE						
141.65	28055	NA	FALSE						
141.675	21685	NA	FALSE						
141.7	25082	NA	FALSE						
141.725	48390	NA	FALSE						
141.75	51018	NA	FALSE						
141.775	26056	NA	FALSE						
141.8	20335	NA	FALSE						
141.825	20809	NA	FALSE						
141.85	18593	NA	FALSE						
141.875	19921	NA	FALSE						
141.9	29383	NA	FALSE						
141.925	26594	NA	FALSE						
141.95	24931	NA	FALSE						
141.975	40383	NA	FALSE						
142	74865	NA	TRUE						
142.025	117017	NA	TRUE						
142.05	226900	NA	TRUE						
142.075	285241	NA	TRUE						
142.1	203665	NA	TRUE						
142.125	93089	NA	TRUE						
142.15	51007	NA	FALSE						
142.175	28870	NA	FALSE						
142.2	21081	NA	FALSE						
142.225	25620	NA	FALSE						
142.25	25969	NA	FALSE						
142.275	16882	NA	FALSE						
142.3	17024	NA	FALSE						
142.325	20717	NA	FALSE						
142.35	22894	NA	FALSE						
142.375	30901	NA	FALSE						
142.4	53214	NA	FALSE						
142.425	37905	NA	FALSE						
142.45	22494	NA	FALSE						
142.475	24262	NA	FALSE						
142.5	31923	NA	FALSE						
142.525	51572	NA	FALSE						
142.55	98334	NA	TRUE						
142.575	128255	NA	TRUE						
142.6	95705	NA	TRUE						
142.625	41950	NA	FALSE						
142.65	27248	NA	FALSE						
142.675	22044	NA	FALSE						
142.7	24996	NA	FALSE						
142.725	45169	NA	FALSE						
142.75	49598	NA	FALSE						
142.775	25969	NA	FALSE						
142.8	19984	NA	FALSE						
142.825	20158	NA	FALSE						
142.85	16049	NA	FALSE						
142.875	19972	NA	FALSE						
142.9	26613	NA	FALSE						
142.925	24563	NA	FALSE						
142.95	24242	NA	FALSE						
142.975	38344	NA	FALSE						
143	71015	"glycan-NLoss: Hexosamine,CS 1"	TRUE						
143.025	132227	NA	TRUE						
143.05	225108	NA	TRUE						
143.075	249261	NA	TRUE						
143.1	173951	NA	TRUE						
143.125	97362	NA	TRUE						
143.15	50546	NA	FALSE						
143.175	30046	NA	FALSE						
143.2	20658	NA	FALSE						
143.225	24000	NA	FALSE						
143.25	23672	NA	FALSE						
143.275	17309	NA	FALSE						
143.3	17129	NA	FALSE						
143.325	20479	NA	FALSE						
143.35	20419	NA	FALSE						
143.375	31298	NA	FALSE						
143.4	49467	NA	FALSE						
143.425	37271	NA	FALSE						
143.45	21476	NA	FALSE						
143.475	23843	NA	FALSE						
143.5	31165	NA	FALSE						
143.525	51808	NA	FALSE						
143.55	98999	NA	TRUE						
143.575	128968	NA	TRUE						
143.6	84609	NA	TRUE						
143.625	43065	NA	FALSE						
143.65	28278	NA	FALSE						
143.675	22424	NA	FALSE						
143.7	24921	NA	FALSE						
143.725	45745	NA	FALSE						
143.75	45492	NA	FALSE						
143.775	26163	NA	FALSE						
143.8	21008	NA	FALSE						
143.825	20682	NA	FALSE						
143.85	16363	NA	FALSE						
143.875	19383	NA	FALSE						
143.9	27777	NA	FALSE						
143.925	25488	NA	FALSE						
143.95	24324	NA	FALSE						
143.975	41920	NA	FALSE						
144	62744	"glycan-NLoss: Hexosamine,CS 1"	TRUE						
144.025	123396	NA	TRUE						
144.05	250543	NA	TRUE						
144.075	228700	NA	TRUE						
144.1	177122	NA	TRUE						
144.125	99040	NA	TRUE						
144.15	49855	NA	FALSE						
144.175	29807	NA	FALSE						
144.2	21936	NA	FALSE						
144.225	25829	NA	FALSE						
144.25	24268	NA	FALSE						
144.275	19349	NA	FALSE						
144.3	17940	NA	FALSE						
144.325	20670	NA	FALSE						
144.35	21103	NA	FALSE						
144.375	30520	NA	FALSE						
144.4	48365	NA	FALSE						
144.425	34515	NA	FALSE						
144.45	21673	NA	FALSE						
144.475	24507	NA	FALSE						
144.5	31211	"glycan-NLoss: Neu5Gc,CS 2"	FALSE						
144.525	52384	NA	FALSE						
144.55	99276	NA	TRUE						
144.575	120981	NA	TRUE						
144.6	82369	NA	TRUE						
144.625	43995	NA	FALSE						
144.65	28552	NA	FALSE						
144.675	22134	NA	FALSE						
144.7	26827	NA	FALSE						
144.725	44780	NA	FALSE						
144.75	43552	NA	FALSE						
144.775	25057	NA	FALSE						
144.8	20785	NA	FALSE						
144.825	19655	NA	FALSE						
144.85	16969	NA	FALSE						
144.875	19452	NA	FALSE						
144.9	27913	NA	FALSE						
144.925	25310	NA	FALSE						
144.95	23343	NA	FALSE						
144.975	42580	NA	FALSE						
145	61788	"glycan-NLoss: Neu5Gc,CS 2"	TRUE						
145.025	125161	NA	TRUE						
145.05	229718	NA	TRUE						
145.075	250744	NA	TRUE						
145.1	163377	NA	TRUE						
145.125	93993	NA	TRUE						
145.15	52688	NA	FALSE						
145.175	29195	NA	FALSE						
145.2	21985	NA	FALSE						
145.225	25677	NA	FALSE						
145.25	25885	NA	FALSE						
145.275	17471	NA	FALSE						
145.3	16451	NA	FALSE						
145.325	20659	NA	FALSE						
145.35	20848	NA	FALSE						
145.375	29370	NA	FALSE						
145.4	47743	NA	FALSE						
145.425	34209	NA	FALSE						
145.45	21687	NA	FALSE						
145.475	23927	NA	FALSE						
145.5	30885	"glycan: Neu5Ac,CS 2"	FALSE						
145.525	51136	NA	FALSE						
145.55	98337	NA	TRUE						
145.575	116689	NA	TRUE						
145.6	79861	NA	TRUE						
145.625	44527	NA	FALSE						
145.65	29643	NA	FALSE						
145.675	22544	NA	FALSE						
145.7	24111	NA	FALSE						
145.725	45534	NA	FALSE						
145.75	43071	NA	FALSE						
145.775	25234	NA	FALSE						
145.8	20203	NA	FALSE						
145.825	20391	NA	FALSE						
145.85	17352	NA	FALSE						
145.875	21143	NA	FALSE						
145.9	28009	NA	FALSE						
145.925	24568	NA	FALSE						
145.95	22504	NA	FALSE						
145.975	41512	NA	FALSE						
146	65850	"AA Y,CS 1"	TRUE						
146.025	121155	NA	TRUE						
146.05	207700	NA	TRUE						
146.075	288102	NA	TRUE						
146.1	182165	NA	TRUE						
